Time,Y_1,Y_2,X_1,X_2,U_1,U_2
10955.0,0.021567512,0.029923767,0.021567512,0.029923767,0.078638844,0.07170947
10956.0,0.021535374,0.02936085,0.021535374,0.02936085,0.078638844,0.07170947
10957.0,0.02150733,0.028856082,0.02150733,0.028856082,0.078638844,0.07170947
10958.0,0.021482863,0.028404003,0.021482863,0.028404003,0.078638844,0.07170947
10959.0,0.021461515,0.027999567,0.021461515,0.027999567,0.078638844,0.07170947
10960.0,0.021442892,0.027638122,0.021442892,0.027638122,0.078638844,0.07170947
10961.0,0.021426644,0.02731541,0.021426644,0.02731541,0.078638844,0.07170947
10962.0,0.021412473,0.027027521,0.021412473,0.027027521,0.078638844,0.07170947
10963.0,0.021400113,0.026770907,0.021400113,0.026770907,0.078638844,0.07170947
10964.0,0.021389332,0.02654233,0.021389332,0.02654233,0.078638844,0.07170947
10965.0,0.021379927,0.026338862,0.021379927,0.026338862,0.078638844,0.07170947
10966.0,0.021371726,0.026157856,0.021371726,0.026157856,0.078638844,0.07170947
10967.0,0.021364573,0.025996918,0.021364573,0.025996918,0.078638844,0.07170947
10968.0,0.021358335,0.025853893,0.021358335,0.025853893,0.078638844,0.07170947
10969.0,0.021352896,0.025726847,0.021352896,0.025726847,0.078638844,0.07170947
10970.0,0.02134815,0.025614042,0.02134815,0.025614042,0.078638844,0.07170947
10971.0,0.021344014,0.025513915,0.021344014,0.025513915,0.078638844,0.07170947
10972.0,0.021340406,0.025425078,0.021340406,0.025425078,0.078638844,0.07170947
10973.0,0.02133726,0.025346277,0.02133726,0.025346277,0.078638844,0.07170947
10974.0,0.021334516,0.025276402,0.021334516,0.025276402,0.078638844,0.07170947
10975.0,0.021332122,0.025214458,0.021332122,0.025214458,0.078638844,0.07170947
10976.0,0.021330036,0.025159556,0.021330036,0.025159556,0.078638844,0.07170947
10977.0,0.021328216,0.025110908,0.021328216,0.025110908,0.078638844,0.07170947
10978.0,0.02132663,0.025067808,0.02132663,0.025067808,0.078638844,0.07170947
10979.0,0.021325247,0.025029635,0.021325247,0.025029635,0.078638844,0.07170947
10980.0,0.02132404,0.024995828,0.02132404,0.024995828,0.078638844,0.07170947
10981.0,0.021322988,0.024965893,0.021322988,0.024965893,0.078638844,0.07170947
10982.0,0.021322072,0.024939392,0.021322072,0.024939392,0.078638844,0.07170947
10983.0,0.02132127,0.024915932,0.02132127,0.024915932,0.078638844,0.07170947
10984.0,0.021320574,0.024895167,0.021320574,0.024895167,0.078638844,0.07170947
10985.0,0.021319965,0.02487679,0.021319965,0.02487679,0.078638844,0.07170947
10986.0,0.021319434,0.02486053,0.021319434,0.02486053,0.078638844,0.07170947
10987.0,0.021318972,0.024846142,0.021318972,0.024846142,0.078638844,0.07170947
10988.0,0.021318568,0.024833415,0.021318568,0.024833415,0.078638844,0.07170947
10989.0,0.021318218,0.024822153,0.021318218,0.024822153,0.078638844,0.07170947
10990.0,0.02131791,0.024812194,0.02131791,0.024812194,0.078638844,0.07170947
10991.0,0.021317642,0.024803385,0.021317642,0.024803385,0.078638844,0.07170947
10992.0,0.02131741,0.024795594,0.02131741,0.024795594,0.078638844,0.07170947
10993.0,0.021317206,0.024788706,0.021317206,0.024788706,0.078638844,0.07170947
10994.0,0.02131703,0.024782613,0.02131703,0.024782613,0.078638844,0.07170947
10995.0,0.021316875,0.024777228,0.021316875,0.024777228,0.078638844,0.07170947
10996.0,0.02131674,0.024772465,0.02131674,0.024772465,0.078638844,0.07170947
10997.0,0.021316621,0.024768256,0.021316621,0.024768256,0.078638844,0.07170947
10998.0,0.021316519,0.024764532,0.021316519,0.024764532,0.078638844,0.07170947
10999.0,0.02131643,0.024761243,0.02131643,0.024761243,0.078638844,0.07170947
11000.0,0.021316359,0.024758335,0.021316359,0.024758335,0.22329237,0.07345833
11001.0,0.03137231,0.026192645,0.03137231,0.026192645,0.22329237,0.07345833
11002.0,0.040345505,0.028476799,0.040345505,0.028476799,0.22329237,0.07345833
11003.0,0.04846452,0.031310193,0.04846452,0.031310193,0.22329237,0.07345833
11004.0,0.05587653,0.034508627,0.05587653,0.034508627,0.22329237,0.07345833
11005.0,0.062686116,0.03795122,0.062686116,0.03795122,0.22329237,0.07345833
11006.0,0.0689722,0.041555002,0.0689722,0.041555002,0.22329237,0.07345833
11007.0,0.074796885,0.045261126,0.074796885,0.045261126,0.22329237,0.07345833
11008.0,0.08021051,0.04902674,0.08021051,0.04902674,0.22329237,0.07345833
11009.0,0.08525478,0.05282,0.08525478,0.05282,0.22329237,0.07345833
11010.0,0.08996493,0.056616873,0.08996493,0.056616873,0.22329237,0.07345833
11011.0,0.094371125,0.06039897,0.094371125,0.06039897,0.22329237,0.07345833
11012.0,0.09849949,0.06415211,0.09849949,0.06415211,0.22329237,0.07345833
11013.0,0.10237291,0.06786527,0.10237291,0.06786527,0.22329237,0.07345833
11014.0,0.106011555,0.071529865,0.106011555,0.071529865,0.22329237,0.07345833
11015.0,0.10943337,0.075139225,0.10943337,0.075139225,0.22329237,0.07345833
11016.0,0.11265439,0.07868813,0.11265439,0.07868813,0.22329237,0.07345833
11017.0,0.115689054,0.08217259,0.115689054,0.08217259,0.22329237,0.07345833
11018.0,0.1185504,0.08558955,0.1185504,0.08558955,0.22329237,0.07345833
11019.0,0.12125024,0.08893674,0.12125024,0.08893674,0.22329237,0.07345833
11020.0,0.12379937,0.09221252,0.12379937,0.09221252,0.22329237,0.07345833
11021.0,0.12620762,0.09541577,0.12620762,0.09541577,0.22329237,0.07345833
11022.0,0.12848403,0.098545805,0.12848403,0.098545805,0.22329237,0.07345833
11023.0,0.13063689,0.10160228,0.13063689,0.10160228,0.22329237,0.07345833
11024.0,0.13267384,0.104585156,0.13267384,0.104585156,0.22329237,0.07345833
11025.0,0.13460195,0.107494645,0.13460195,0.107494645,0.22329237,0.07345833
11026.0,0.13642778,0.11033116,0.13642778,0.11033116,0.22329237,0.07345833
11027.0,0.13815735,0.1130953,0.13815735,0.1130953,0.22329237,0.07345833
11028.0,0.13979632,0.11578777,0.13979632,0.11578777,0.22329237,0.07345833
11029.0,0.1413499,0.11840942,0.1413499,0.11840942,0.22329237,0.07345833
11030.0,0.14282301,0.12096121,0.14282301,0.12096121,0.22329237,0.07345833
11031.0,0.14422017,0.12344417,0.14422017,0.12344417,0.22329237,0.07345833
11032.0,0.14554566,0.12585938,0.14554566,0.12585938,0.22329237,0.07345833
11033.0,0.14680344,0.12820801,0.14680344,0.12820801,0.22329237,0.07345833
11034.0,0.14799726,0.13049126,0.14799726,0.13049126,0.22329237,0.07345833
11035.0,0.14913058,0.13271034,0.14913058,0.13271034,0.22329237,0.07345833
11036.0,0.15020671,0.1348665,0.15020671,0.1348665,0.22329237,0.07345833
11037.0,0.15122871,0.13696106,0.15122871,0.13696106,0.22329237,0.07345833
11038.0,0.15219949,0.13899527,0.15219949,0.13899527,0.22329237,0.07345833
11039.0,0.15312174,0.14097047,0.15312174,0.14097047,0.22329237,0.07345833
11040.0,0.15399805,0.14288794,0.15399805,0.14288794,0.22329237,0.07345833
11041.0,0.1548308,0.14474899,0.1548308,0.14474899,0.22329237,0.07345833
11042.0,0.15562229,0.14655492,0.15562229,0.14655492,0.22329237,0.07345833
11043.0,0.15637465,0.14830706,0.15637465,0.14830706,0.22329237,0.07345833
11044.0,0.1570899,0.15000665,0.1570899,0.15000665,0.22329237,0.07345833
11045.0,0.15776996,0.151655,0.15776996,0.151655,0.22329237,0.07345833
11046.0,0.15841661,0.15325339,0.15841661,0.15325339,0.22329237,0.07345833
11047.0,0.15903158,0.15480305,0.15903158,0.15480305,0.22329237,0.07345833
11048.0,0.15961647,0.15630522,0.15961647,0.15630522,0.22329237,0.07345833
11049.0,0.1601728,0.15776114,0.1601728,0.15776114,0.22329237,0.07345833
11050.0,0.16070202,0.159172,0.16070202,0.159172,0.22329237,0.07345833
11051.0,0.16120547,0.16053899,0.16120547,0.16053899,0.22329237,0.07345833
11052.0,0.16168447,0.16186328,0.16168447,0.16186328,0.22329237,0.07345833
11053.0,0.1621402,0.16314602,0.1621402,0.16314602,0.22329237,0.07345833
11054.0,0.16257387,0.16438833,0.16257387,0.16438833,0.22329237,0.07345833
11055.0,0.16298655,0.16559131,0.16298655,0.16559131,0.22329237,0.07345833
11056.0,0.16337928,0.16675606,0.16337928,0.16675606,0.22329237,0.07345833
11057.0,0.16375306,0.16788363,0.16375306,0.16788363,0.22329237,0.07345833
11058.0,0.16410881,0.16897509,0.16410881,0.16897509,0.22329237,0.07345833
11059.0,0.16444741,0.17003141,0.16444741,0.17003141,0.22329237,0.07345833
11060.0,0.16476974,0.17105363,0.16476974,0.17105363,0.22329237,0.07345833
11061.0,0.16507655,0.17204273,0.16507655,0.17204273,0.22329237,0.07345833
11062.0,0.16536863,0.17299965,0.16536863,0.17299965,0.22329237,0.07345833
11063.0,0.1656467,0.17392533,0.1656467,0.17392533,0.22329237,0.07345833
11064.0,0.16591144,0.17482066,0.16591144,0.17482066,0.22329237,0.07345833
11065.0,0.16616347,0.17568657,0.16616347,0.17568657,0.22329237,0.07345833
11066.0,0.16640346,0.17652392,0.16640346,0.17652392,0.22329237,0.07345833
11067.0,0.16663195,0.17733355,0.16663195,0.17733355,0.22329237,0.07345833
11068.0,0.16684952,0.17811629,0.16684952,0.17811629,0.22329237,0.07345833
11069.0,0.1670567,0.17887296,0.1670567,0.17887296,0.22329237,0.07345833
11070.0,0.16725397,0.17960434,0.16725397,0.17960434,0.22329237,0.07345833
11071.0,0.16744184,0.1803112,0.16744184,0.1803112,0.22329237,0.07345833
11072.0,0.16762075,0.18099429,0.16762075,0.18099429,0.22329237,0.07345833
11073.0,0.16779113,0.18165433,0.16779113,0.18165433,0.22329237,0.07345833
11074.0,0.16795337,0.18229206,0.16795337,0.18229206,0.22329237,0.07345833
11075.0,0.16810791,0.18290815,0.16810791,0.18290815,0.22329237,0.07345833
11076.0,0.16825508,0.18350327,0.16825508,0.18350327,0.22329237,0.07345833
11077.0,0.16839524,0.1840781,0.16839524,0.1840781,0.22329237,0.07345833
11078.0,0.16852874,0.18463324,0.16852874,0.18463324,0.22329237,0.07345833
11079.0,0.16865589,0.18516935,0.16865589,0.18516935,0.22329237,0.07345833
11080.0,0.168777,0.18568702,0.168777,0.18568702,0.22329237,0.07345833
11081.0,0.16889235,0.18618682,0.16889235,0.18618682,0.22329237,0.07345833
11082.0,0.16900222,0.18666935,0.16900222,0.18666935,0.22329237,0.07345833
11083.0,0.16910689,0.18713513,0.16910689,0.18713513,0.22329237,0.07345833
11084.0,0.16920657,0.18758474,0.16920657,0.18758474,0.22329237,0.07345833
11085.0,0.16930152,0.18801868,0.16930152,0.18801868,0.22329237,0.07345833
11086.0,0.16939197,0.18843745,0.16939197,0.18843745,0.22329237,0.07345833
11087.0,0.16947813,0.18884157,0.16947813,0.18884157,0.22329237,0.07345833
11088.0,0.16956021,0.18923149,0.16956021,0.18923149,0.22329237,0.07345833
11089.0,0.1696384,0.1896077,0.1696384,0.1896077,0.22329237,0.07345833
11090.0,0.16971287,0.18997064,0.16971287,0.18997064,0.22329237,0.07345833
11091.0,0.16978383,0.19032076,0.16978383,0.19032076,0.22329237,0.07345833
11092.0,0.1698514,0.19065847,0.1698514,0.19065847,0.22329237,0.07345833
11093.0,0.1699158,0.19098417,0.1699158,0.19098417,0.22329237,0.07345833
11094.0,0.16997713,0.1912983,0.16997713,0.1912983,0.22329237,0.07345833
11095.0,0.17003557,0.19160123,0.17003557,0.19160123,0.22329237,0.07345833
11096.0,0.17009123,0.19189334,0.17009123,0.19189334,0.22329237,0.07345833
11097.0,0.17014426,0.19217497,0.17014426,0.19217497,0.22329237,0.07345833
11098.0,0.17019479,0.1924465,0.17019479,0.1924465,0.22329237,0.07345833
11099.0,0.17024292,0.19270827,0.17024292,0.19270827,0.22329237,0.07345833
11100.0,0.17028877,0.1929606,0.17028877,0.1929606,0.37099376,0.3439871
11101.0,0.173182,0.20197138,0.173182,0.20197138,0.37099376,0.3439871
11102.0,0.17593947,0.21072266,0.17593947,0.21072266,0.37099376,0.3439871
11103.0,0.17856853,0.21922639,0.17856853,0.21922639,0.37099376,0.3439871
11104.0,0.18107605,0.22749344,0.18107605,0.22749344,0.37099376,0.3439871
11105.0,0.18346843,0.23553368,0.18346843,0.23553368,0.37099376,0.3439871
11106.0,0.18575168,0.24335618,0.18575168,0.24335618,0.37099376,0.3439871
11107.0,0.18793139,0.25096932,0.18793139,0.25096932,0.37099376,0.3439871
11108.0,0.1900128,0.25838077,0.1900128,0.25838077,0.37099376,0.3439871
11109.0,0.19200088,0.2655978,0.19200088,0.2655978,0.37099376,0.3439871
11110.0,0.19390024,0.27262706,0.19390024,0.27262706,0.37099376,0.3439871
11111.0,0.19571528,0.27947485,0.19571528,0.27947485,0.37099376,0.3439871
11112.0,0.19745007,0.28614715,0.19745007,0.28614715,0.37099376,0.3439871
11113.0,0.19910851,0.2926495,0.19910851,0.2926495,0.37099376,0.3439871
11114.0,0.20069426,0.29898718,0.20069426,0.29898718,0.37099376,0.3439871
11115.0,0.20221077,0.30516523,0.20221077,0.30516523,0.37099376,0.3439871
11116.0,0.20366131,0.31118834,0.20366131,0.31118834,0.37099376,0.3439871
11117.0,0.20504896,0.3170611,0.20504896,0.3170611,0.37099376,0.3439871
11118.0,0.20637667,0.32278782,0.20637667,0.32278782,0.37099376,0.3439871
11119.0,0.20764717,0.3283726,0.20764717,0.3283726,0.37099376,0.3439871
11120.0,0.20886314,0.33381945,0.20886314,0.33381945,0.37099376,0.3439871
11121.0,0.21002702,0.33913213,0.21002702,0.33913213,0.37099376,0.3439871
11122.0,0.21114121,0.3443143,0.21114121,0.3443143,0.37099376,0.3439871
11123.0,0.21220794,0.34936944,0.21220794,0.34936944,0.37099376,0.3439871
11124.0,0.21322934,0.35430098,0.21322934,0.35430098,0.37099376,0.3439871
11125.0,0.21420746,0.3591121,0.21420746,0.3591121,0.37099376,0.3439871
11126.0,0.2151442,0.363806,0.2151442,0.363806,0.37099376,0.3439871
11127.0,0.21604142,0.36838567,0.21604142,0.36838567,0.37099376,0.3439871
11128.0,0.21690084,0.37285408,0.21690084,0.37285408,0.37099376,0.3439871
11129.0,0.21772413,0.377214,0.21772413,0.377214,0.37099376,0.3439871
11130.0,0.2185129,0.38146824,0.2185129,0.38146824,0.37099376,0.3439871
11131.0,0.2192686,0.3856194,0.2192686,0.3856194,0.37099376,0.3439871
11132.0,0.21999273,0.3896701,0.21999273,0.3896701,0.37099376,0.3439871
11133.0,0.22068661,0.39362282,0.22068661,0.39362282,0.37099376,0.3439871
11134.0,0.2213516,0.39747998,0.2213516,0.39747998,0.37099376,0.3439871
11135.0,0.22198889,0.40124393,0.22198889,0.40124393,0.37099376,0.3439871
11136.0,0.22259969,0.40491697,0.22259969,0.40491697,0.37099376,0.3439871
11137.0,0.22318515,0.4085013,0.22318515,0.4085013,0.37099376,0.3439871
11138.0,0.22374633,0.4119991,0.22374633,0.4119991,0.37099376,0.3439871
11139.0,0.22428429,0.41541246,0.22428429,0.41541246,0.37099376,0.3439871
11140.0,0.22479999,0.41874343,0.22479999,0.41874343,0.37099376,0.3439871
11141.0,0.2252944,0.421994,0.2252944,0.421994,0.37099376,0.3439871
11142.0,0.22576842,0.4251661,0.22576842,0.4251661,0.37099376,0.3439871
11143.0,0.22622289,0.4282616,0.22622289,0.4282616,0.37099376,0.3439871
11144.0,0.22665864,0.4312824,0.22665864,0.4312824,0.37099376,0.3439871
11145.0,0.22707647,0.4342302,0.22707647,0.4342302,0.37099376,0.3439871
11146.0,0.22747712,0.43710682,0.22747712,0.43710682,0.37099376,0.3439871
11147.0,0.22786132,0.4399139,0.22786132,0.4399139,0.37099376,0.3439871
11148.0,0.22822976,0.44265315,0.22822976,0.44265315,0.37099376,0.3439871
11149.0,0.22858308,0.44532615,0.22858308,0.44532615,0.37099376,0.3439871
11150.0,0.22892195,0.44793448,0.22892195,0.44793448,0.37099376,0.3439871
11151.0,0.22924693,0.4504797,0.22924693,0.4504797,0.37099376,0.3439871
11152.0,0.22955862,0.45296326,0.22955862,0.45296326,0.37099376,0.3439871
11153.0,0.22985756,0.45538667,0.22985756,0.45538667,0.37099376,0.3439871
11154.0,0.23014429,0.45775136,0.23014429,0.45775136,0.37099376,0.3439871
11155.0,0.23041931,0.4600587,0.23041931,0.4600587,0.37099376,0.3439871
11156.0,0.2306831,0.46231005,0.2306831,0.46231005,0.37099376,0.3439871
11157.0,0.23093615,0.46450675,0.23093615,0.46450675,0.37099376,0.3439871
11158.0,0.23117886,0.46665007,0.23117886,0.46665007,0.37099376,0.3439871
11159.0,0.23141171,0.4687413,0.23141171,0.4687413,0.37099376,0.3439871
11160.0,0.23163506,0.47078168,0.23163506,0.47078168,0.37099376,0.3439871
11161.0,0.23184933,0.4727724,0.23184933,0.4727724,0.37099376,0.3439871
11162.0,0.23205486,0.47471464,0.23205486,0.47471464,0.37099376,0.3439871
11163.0,0.23225205,0.47660953,0.23225205,0.47660953,0.37099376,0.3439871
11164.0,0.23244122,0.47845823,0.23244122,0.47845823,0.37099376,0.3439871
11165.0,0.2326227,0.48026183,0.2326227,0.48026183,0.37099376,0.3439871
11166.0,0.23279682,0.48202136,0.23279682,0.48202136,0.37099376,0.3439871
11167.0,0.23296386,0.48373792,0.23296386,0.48373792,0.37099376,0.3439871
11168.0,0.23312412,0.48541248,0.23312412,0.48541248,0.37099376,0.3439871
11169.0,0.23327787,0.48704606,0.23327787,0.48704606,0.37099376,0.3439871
11170.0,0.2334254,0.48863965,0.2334254,0.48863965,0.37099376,0.3439871
11171.0,0.23356694,0.4901942,0.23356694,0.4901942,0.37099376,0.3439871
11172.0,0.23370273,0.4917106,0.23370273,0.4917106,0.37099376,0.3439871
11173.0,0.23383303,0.4931898,0.23383303,0.4931898,0.37099376,0.3439871
11174.0,0.23395805,0.4946327,0.23395805,0.4946327,0.37099376,0.3439871
11175.0,0.234078,0.4960401,0.234078,0.4960401,0.37099376,0.3439871
11176.0,0.2341931,0.4974129,0.2341931,0.4974129,0.37099376,0.3439871
11177.0,0.23430353,0.4987519,0.23430353,0.4987519,0.37099376,0.3439871
